IDFolio,IDPersona,IDViaje,Motorizado
500009,2,4,0
500009,3,1,1
500009,3,2,1
500009,3,3,1
500009,3,4,1
500009,4,1,1
500009,4,2,1
500009,5,1,1
500009,5,2,1
500009,6,1,1
500009,6,2,1
500018,2,1,1
500018,4,1,1
500018,4,2,1
500018,5,1,0
500018,5,2,0
500038,1,1,0
500038,1,2,1
500038,1,3,1
500038,1,4,1
500038,1,5,1
500038,1,6,1
500038,2,1,0
500038,2,2,1
500038,2,3,1
500038,4,1,0
500038,4,2,0
500038,4,3,0
500038,4,4,0
500042,1,1,0
500042,1,2,0
500042,2,1,1
500042,2,2,1
500042,2,3,0
500042,2,4,0
500042,3,1,1
500042,3,2,1
500042,4,1,1
500042,4,2,1
500043,1,1,0
500043,1,2,0
500043,1,3,0
500043,1,4,0
500043,2,1,1
500043,2,2,1
500043,2,3,0
500043,2,4,0
500043,3,1,1
500043,3,2,1
500045,2,1,1
500045,2,2,1
500045,3,1,0
500045,3,2,0
500045,3,3,0
500045,3,4,1
500045,4,1,0
500045,4,2,0
500045,5,1,1
500045,5,2,1
500045,6,1,1
500045,6,2,1
500046,1,1,0
500046,1,2,0
500046,2,1,1
500046,2,2,1
500046,2,3,1
500046,2,4,1
500051,1,1,0
500051,1,2,1
500051,2,1,1
500051,2,2,1
500051,2,3,0
500051,2,4,0
500096,1,1,1
500096,1,2,1
500096,1,3,1
500096,1,4,1
500096,2,1,1
500096,2,2,1
500096,3,1,1
500096,3,2,1
500096,4,1,1
500096,4,2,1
500096,5,1,1
500096,5,2,1
500096,6,1,1
500096,6,2,1
500213,1,1,0
500213,1,2,0
500213,2,1,0
500213,2,2,0
500213,2,3,0
500213,2,4,0
500213,3,1,1
500213,3,2,1
500225,1,1,1
500225,1,2,1
500225,2,1,1
500225,2,2,1
500225,3,1,0
500225,3,2,0
500228,1,1,1
500228,1,2,1
500228,1,3,0
500228,1,4,0
500228,2,1,0
500228,2,2,0
500228,3,1,1
500228,3,2,1
500228,3,3,0
500228,3,4,1
500229,1,1,1
500229,1,2,1
500229,3,1,1
500229,3,2,1
500231,1,1,1
500231,1,2,1
500231,2,1,1
500231,2,2,1
500231,2,3,0
500231,2,4,0
500237,1,1,1
500237,1,2,1
500237,1,3,0
500237,1,4,0
500266,1,1,1
500266,1,2,0
500266,1,3,0
500266,1,4,0
500266,1,5,0
500266,1,6,0
500266,2,1,1
500266,2,2,1
500266,3,1,1
500266,3,2,0
500267,1,1,0
500267,1,2,0
500267,1,3,0
500267,1,4,0
500298,1,1,0
500298,1,2,0
500298,1,3,0
500298,1,4,0
500298,1,5,0
500298,1,6,0
500298,2,1,0
500298,2,2,0
500298,3,1,0
500298,3,2,0
500298,4,1,0
500298,4,2,0
500298,4,3,0
500298,4,4,0
500298,5,1,1
500298,5,2,1
500298,6,1,0
500298,6,2,0
500913,1,1,0
500913,1,2,0
500913,1,3,1
500913,1,4,1
500913,2,1,0
500913,2,2,0
500913,2,3,0
500913,2,4,0
500913,3,1,1
500913,3,2,1
500913,4,1,0
500913,4,2,0
500916,1,1,0
500916,1,2,0
500916,2,1,1
500916,2,2,1
500916,2,3,1
500916,2,4,1
500916,2,5,1
500916,3,1,1
500916,3,2,1
500916,3,3,0
500916,3,4,0
500916,4,1,1
500916,4,2,1
500951,1,1,1
500951,1,2,1
500951,2,1,1
500951,2,2,1
500951,2,3,1
500951,2,4,1
500951,2,5,1
500951,3,1,1
500951,3,2,1
500959,1,1,1
500959,1,2,1
500981,1,1,0
500981,1,2,0
500981,3,1,0
500981,3,2,0
500981,4,1,0
500981,4,2,0
501049,1,1,1
501049,1,2,1
501049,2,1,1
501049,2,2,1
501049,2,3,0
501049,2,4,0
501055,1,1,0
501055,1,2,0
501055,1,3,1
501055,1,4,1
501055,1,5,1
501055,1,6,1
501055,2,1,0
501055,2,2,0
501055,2,3,1
501055,2,4,1
501055,2,5,1
501055,2,6,1
501055,3,1,1
501055,3,2,1
501071,1,1,0
501071,1,2,0
501071,1,3,0
501071,1,4,0
501071,2,1,1
501071,2,2,1
501071,2,3,1
501071,3,1,1
501071,3,2,1
501071,3,3,1
501071,4,1,1
501071,4,2,1
501082,1,1,1
501082,1,2,1
501082,1,3,0
501082,1,4,0
501082,1,5,0
501082,1,6,0
501082,3,1,1
501082,3,2,1
501102,1,1,1
501102,1,2,1
501102,2,1,0
501102,2,2,0
501102,2,3,1
501102,3,1,1
501102,3,2,1
501102,3,3,0
501102,3,4,0
501102,4,1,0
501102,4,2,0
501108,1,1,0
501108,1,2,0
501113,1,1,0
501113,1,2,0
501113,2,1,1
501113,2,2,1
501113,3,1,1
501113,3,2,1
501113,4,1,0
501113,4,2,0
501118,1,1,1
501118,1,2,1
501118,2,1,0
501118,2,2,0
501118,2,3,1
501118,2,4,1
501118,3,1,1
501118,3,2,1
501118,3,3,1
501118,3,4,1
501118,4,1,1
501118,4,2,0
501118,4,3,0
501118,4,4,0
501118,5,1,1
501118,5,2,1
501718,1,1,1
501718,1,2,1
501718,3,1,1
501718,3,2,1
501718,4,1,1
501718,4,2,1
501718,4,3,1
501718,4,4,1
501739,1,1,1
501739,1,2,1
501739,2,1,1
501739,2,2,1
501739,2,3,0
501739,2,4,0
501739,3,1,1
501739,3,2,1
501739,4,1,0
501739,4,2,0
501739,4,3,0
501739,4,4,0
501746,1,1,1
501746,1,2,1
501746,2,1,0
501746,2,2,0
501746,2,3,0
501746,2,4,0
501746,3,1,1
501746,3,2,0
501746,4,1,1
501746,4,2,0
501746,5,1,0
501746,5,2,0
501746,6,1,1
501746,6,2,0
501750,1,1,1
501750,1,2,1
501750,1,3,0
501750,1,4,1
501750,1,5,0
501750,1,6,0
501750,2,1,0
501750,2,2,0
501760,1,1,1
501760,1,2,1
501760,2,1,0
501760,2,2,0
501760,2,3,0
501760,2,4,0
501773,1,1,1
501773,1,2,1
501773,2,1,1
501773,2,2,1
501773,3,1,1
501773,3,2,1
501773,4,1,1
501773,4,2,1
501773,5,1,1
501773,5,2,1
501773,6,1,0
501773,6,2,0
501773,7,1,1
501773,7,2,1
501773,8,1,1
501773,8,2,1
501776,1,1,1
501776,1,2,1
501776,2,1,1
501776,2,2,1
501776,3,1,1
501776,3,2,1
501790,1,1,1
501790,1,2,1
501790,1,3,0
501790,1,4,1
501790,2,1,1
501790,2,2,1
501790,3,1,1
501790,3,2,1
501790,3,3,0
501790,3,4,1
502155,1,1,1
502155,1,2,1
502155,4,1,1
502155,4,2,1
502156,1,1,1
502156,1,2,1
502156,2,1,1
502156,2,2,1
502156,3,1,0
502156,3,2,1
502156,4,1,0
502156,4,2,0
502156,5,1,1
502156,5,2,1
502156,6,1,1
502156,6,2,1
502161,1,1,0
502161,1,2,0
502161,1,3,0
502161,1,4,0
502161,2,1,1
502161,2,2,1
502161,3,1,1
502161,3,2,1
502161,4,1,1
502161,4,2,1
502161,4,3,0
502161,4,4,0
502161,5,1,1
502161,5,2,1
502161,6,1,1
502161,6,2,1
502170,1,1,0
502170,1,2,0
502170,1,3,0
502170,1,4,0
502170,2,1,0
502170,2,2,0
502170,3,1,1
502170,3,2,1
502170,4,1,1
502170,4,2,1
502170,5,1,0
502170,5,2,0
502182,2,1,0
502182,2,2,0
502182,2,3,0
502182,2,4,0
502189,2,1,1
502189,2,2,1
502189,3,1,1
502189,3,2,1
502189,4,1,1
502189,4,2,1
502194,1,1,1
502194,1,2,1
502194,1,3,1
502194,1,4,1
502194,2,1,1
502194,2,2,1
502194,2,3,1
502194,2,4,1
502194,3,1,1
502194,3,2,1
502194,4,1,1
502194,4,2,1
502200,1,1,0
502200,1,2,0
502200,1,3,0
502200,1,4,0
502208,1,1,0
502208,1,2,0
502208,2,1,1
502208,2,2,1
502208,2,3,0
502208,2,4,0
502898,2,1,1
502898,2,2,1
502898,2,3,0
502898,2,4,0
502898,3,1,1
502898,3,2,1
502898,4,1,0
502898,4,2,0
502898,4,3,0
502898,4,4,0
502898,5,1,1
502898,5,2,1
502898,5,3,0
502898,5,4,0
502907,2,1,0
502907,2,2,0
502918,1,1,0
502918,1,2,0
502918,1,3,0
502918,1,4,0
502918,1,5,1
502918,1,6,1
502918,2,1,1
502918,2,2,1
502918,2,3,1
502918,2,4,1
502918,3,1,1
502918,3,2,1
502925,1,1,0
502925,1,2,0
502925,2,1,1
502925,2,2,1
502927,1,1,1
502927,1,2,1
502927,3,1,0
502927,3,2,0
502931,1,1,1
502931,1,2,1
502931,2,1,1
502931,2,2,1
502931,2,3,0
502931,2,4,0
502931,3,1,0
502931,3,2,0
502931,4,1,0
502931,4,2,0
502931,4,3,1
502931,4,4,1
502931,5,1,1
502931,5,2,1
502931,5,3,0
502931,5,4,0
502931,6,1,1
502931,6,2,1
502941,1,1,1
502941,1,2,1
502941,2,1,0
502941,2,2,0
502941,3,1,1
502941,3,2,1
502942,1,1,1
502942,1,2,1
502942,2,1,1
502942,2,2,1
502942,2,3,0
502942,2,4,0
502953,1,1,1
502953,1,2,0
502953,1,3,0
502953,1,4,0
502953,2,1,0
502953,2,2,0
502953,3,1,0
502953,3,2,0
502953,3,3,0
502953,3,4,0
502953,3,5,0
502953,3,6,0
502953,3,7,0
502953,4,1,0
502953,4,2,0
502962,3,1,1
502962,3,2,1
502966,1,1,1
502966,1,2,1
502966,1,3,1
502966,1,4,1
502966,1,5,1
502966,1,6,1
502966,2,1,1
502966,2,2,1
502966,2,3,0
502966,2,4,0
502966,3,1,1
502966,3,2,1
502966,3,3,0
502966,3,4,0
502966,4,1,0
502966,4,2,0
503040,1,1,1
503040,1,2,1
503040,2,1,0
503040,2,2,0
503040,2,3,0
503040,2,4,0
503040,3,1,0
503040,3,2,0
503040,3,3,0
503040,3,4,0
503082,1,1,1
503082,1,2,1
503082,2,1,0
503082,2,2,0
503082,3,1,0
503082,3,2,1
503082,4,1,0
503082,4,2,0
503082,4,3,1
503082,4,4,1
503082,5,1,1
503082,5,2,1
503082,6,1,0
503082,6,2,0
503084,1,1,1
503084,1,2,1
503084,1,3,1
503084,1,4,1
503084,2,1,1
503084,2,2,1
503084,3,1,0
503084,3,2,0
503084,3,3,0
503090,1,1,1
503090,1,2,1
503090,2,1,1
503090,2,2,1
503090,2,3,1
503090,2,4,1
503090,2,5,1
503090,3,1,1
503090,3,2,1
503090,4,1,1
503090,4,2,1
503090,5,1,0
503090,5,2,0
503090,5,3,0
503090,5,4,0
503090,5,5,0
503090,5,6,0
503113,1,1,1
503113,1,2,1
503113,1,3,1
503113,1,4,1
503113,3,1,0
503113,3,2,0
503113,3,3,1
503113,3,4,1
503113,3,5,1
503113,3,6,0
503113,3,7,1
503113,5,1,0
503113,5,2,0
503113,6,1,0
503113,6,2,1
503114,1,1,1
503114,1,2,1
503114,1,3,1
503114,1,4,1
503114,1,5,1
503114,1,6,1
503135,2,1,1
503135,2,2,1
503135,3,1,1
503135,3,2,1
503135,3,3,1
503135,3,4,1
503135,4,1,0
503135,4,2,0
503136,2,1,0
503136,2,2,0
503136,3,1,1
503136,3,2,1
503155,2,1,0
503155,2,2,1
503155,2,3,0
503155,2,4,0
503155,2,5,0
503155,2,6,0
503155,3,1,1
503155,3,2,1
503155,4,1,1
503155,4,2,1
503155,5,1,1
503155,5,2,1
503155,6,1,0
503155,6,2,0
503155,7,1,0
503155,7,2,0
503155,8,1,0
503155,8,2,0
503156,1,1,0
503156,1,2,0
503156,2,1,1
503156,2,2,1
503156,3,1,0
503156,3,2,0
503202,2,1,0
503202,2,2,0
503202,2,3,0
503202,2,4,0
503202,2,5,0
503202,2,6,0
503202,3,1,1
503202,3,2,1
503202,4,1,0
503202,4,2,0
503202,5,1,0
503202,5,2,0
503202,6,1,1
503202,6,2,1
503207,1,1,0
503207,1,2,0
503207,1,3,0
503207,2,1,0
503207,2,2,0
503207,2,3,0
503230,2,1,0
503230,2,2,0
503230,2,3,0
503230,2,4,0
503230,2,5,0
503230,2,6,0
503230,3,1,0
503230,3,2,0
503230,3,3,0
503230,3,4,0
503230,4,1,0
503230,4,2,0
503232,1,1,0
503232,1,2,0
503232,2,1,1
503232,2,2,1
503235,1,1,1
503235,1,2,1
503235,2,1,1
503235,3,1,1
503235,3,2,1
503235,3,3,1
503235,3,4,1
503235,4,1,1
503235,4,2,1
503235,5,1,1
503235,5,2,1
503501,2,1,0
503501,2,2,0
503501,3,1,0
503501,3,2,0
503501,3,3,1
503501,3,4,1
503501,4,1,1
503501,4,2,1
503501,5,1,0
503501,5,2,0
503501,5,3,0
503501,5,4,1
503501,5,5,0
503522,1,1,0
503522,1,2,0
503522,1,3,0
503522,2,1,1
503522,2,2,1
503527,1,1,1
503527,2,1,1
503527,2,2,1
503527,3,1,1
503527,3,2,1
503527,3,3,1
503527,3,4,1
503527,4,1,1
503527,4,2,1
503527,5,1,1
503527,5,2,1
503527,6,1,1
503527,6,2,1
503528,2,1,0
503528,2,2,0
503528,2,3,0
503528,2,4,0
503538,2,1,1
503538,2,2,1
503538,2,3,0
503538,2,4,0
503538,3,1,1
503538,3,2,1
503538,3,3,1
503538,3,4,0
503538,3,5,1
503538,4,1,0
503538,4,2,0
503538,5,1,0
503538,5,2,0
503539,1,1,1
503539,1,2,1
503539,2,1,1
503539,2,2,1
503539,3,1,1
503539,3,2,1
503578,1,1,0
503578,1,2,0
503578,2,1,0
503578,2,2,0
503578,3,1,0
503578,3,2,0
503578,3,3,1
503578,3,4,0
503578,4,1,0
503578,4,2,0
503578,4,3,0
503578,4,4,0
503580,1,1,0
503580,1,2,0
503580,1,3,0
503580,1,4,0
503580,2,1,0
503580,2,2,0
503580,2,3,0
503580,3,1,1
503580,3,2,1
503590,2,1,0
503590,2,2,0
503590,2,3,0
503590,2,4,0
503590,2,5,0
503590,2,6,0
503590,3,1,1
503590,3,2,1
503590,4,1,0
503590,4,2,0
503602,1,1,1
503602,1,2,1
503602,3,1,1
503602,3,2,1
503602,4,1,0
503602,4,2,0
503609,3,1,1
503609,3,2,1
503613,1,1,1
503613,1,2,1
503613,3,1,0
503613,3,2,0
503613,4,1,1
503613,4,2,1
503615,1,1,1
503615,1,2,1
503615,1,3,1
503615,2,1,1
503615,2,2,1
503615,3,1,1
503615,3,2,1
503618,1,1,0
503618,1,2,0
503618,1,3,0
503618,1,4,0
503618,1,5,1
503618,1,6,1
503618,2,1,0
503618,2,2,0
503618,3,1,1
503618,3,2,1
503631,1,1,1
503631,1,2,1
503631,1,3,1
503631,1,4,1
503631,2,1,1
503631,2,2,1
503631,2,3,1
503631,2,4,1
503631,3,1,1
503631,3,2,1
503633,2,1,1
503633,2,2,1
503637,1,1,0
503637,1,2,0
503637,1,3,0
503637,1,4,0
503637,2,1,0
503637,2,2,0
503637,4,1,0
503637,4,2,0
503653,2,1,1
503653,2,2,1
503653,2,3,1
503653,3,1,1
503653,3,2,1
503653,3,3,1
503658,1,1,1
503658,1,2,1
503658,1,3,1
503658,1,4,1
503658,1,5,1
503658,1,6,1
503658,2,1,1
503658,2,2,1
503659,1,1,1
503659,1,2,1
503659,1,3,1
503659,1,4,1
503659,1,5,1
503659,1,6,1
503659,2,1,1
503659,2,2,1
503659,2,3,1
503659,2,4,1
503659,2,5,1
503659,2,6,1
503659,3,1,1
503659,3,2,1
503659,4,1,1
503659,4,2,1
503659,4,3,1
503659,5,1,1
503659,5,2,0
503665,1,1,0
503665,1,2,1
503665,2,1,0
503665,2,2,0
503665,2,3,0
503665,2,4,0
503665,3,1,0
503665,3,2,0
503665,4,1,0
503665,4,2,0
503678,1,1,0
503678,1,2,0
503678,2,1,1
503678,2,2,1
503678,3,1,1
503678,3,2,1
503679,1,1,1
503679,1,2,1
503679,3,1,1
503679,3,2,1
503679,3,3,0
503679,4,1,1
503679,4,2,1
503684,1,1,0
503684,1,2,0
503725,1,1,0
503725,1,2,0
503729,1,1,1
503729,1,2,1
503729,2,1,1
503729,2,2,1
503729,3,1,1
503729,3,2,1
503730,1,1,0
503730,1,2,1
503730,1,3,1
503732,1,1,0
503732,1,2,1
503732,1,3,1
503732,2,1,0
503732,2,2,1
503732,2,3,1
503732,3,1,0
503732,3,2,0
503732,3,3,1
503732,3,4,1
503732,4,1,0
503732,4,2,0
503735,1,1,0
503735,1,2,0
503735,1,3,0
503735,1,4,0
503735,1,5,1
503735,1,6,1
503735,1,7,0
503735,1,8,0
503735,1,9,0
503735,1,10,0
503735,1,11,0
503735,1,12,0
503735,2,1,0
503735,2,2,0
503735,2,3,0
503735,2,4,0
503735,3,1,0
503735,3,2,0
503735,3,3,0
503735,3,4,0
503745,1,1,1
503745,1,2,1
503745,2,1,0
503745,2,2,0
503756,1,1,0
503756,1,2,0
503756,2,1,0
503756,2,2,0
503879,1,1,0
503879,1,2,0
503886,2,1,1
503886,2,2,1
503886,3,1,1
503886,3,2,1
503989,1,1,1
503989,1,2,1
503990,2,1,0
503990,2,2,0
503990,3,1,0
503990,3,2,0
503990,4,1,0
503990,4,2,0
503990,5,1,0
503990,5,2,0
503990,6,1,0
503990,6,2,0
503993,1,1,1
503993,1,2,1
503993,2,1,1
503993,2,2,1
503993,2,3,1
503993,2,4,1
503993,3,1,1
503993,3,2,0
503993,3,3,1
504112,1,1,0
504112,1,2,0
504120,1,1,0
504120,1,2,0
504120,2,1,0
504120,2,2,0
504120,2,3,1
504120,2,4,1
504120,3,1,1
504120,3,2,1
504120,3,3,0
504120,3,4,0
504120,4,1,0
504120,4,2,0
504130,1,1,1
504130,1,2,1
504130,1,3,0
504130,1,4,0
504130,2,1,1
504130,2,2,1
504175,1,1,1
504175,1,2,1
504175,2,1,1
504175,2,2,1
504175,2,3,1
504175,2,4,1
504175,2,5,1
504175,3,1,1
504175,3,2,1
504175,4,1,1
504175,4,2,1
504175,5,1,1
504175,5,2,1
504175,5,3,1
504175,5,4,1
504209,1,1,1
504209,1,2,1
504209,2,1,1
504209,2,2,1
504209,2,3,1
504209,2,4,1
504209,2,5,1
504209,2,6,1
504209,2,7,1
504209,2,8,1
504431,1,1,1
504431,1,2,1
504431,2,1,1
504431,2,2,0
504431,2,3,1
504431,2,4,1
504431,2,5,1
504431,2,6,0
504431,2,7,0
504431,2,8,0
504431,2,9,0
504431,2,10,0
504431,2,11,0
504431,3,1,0
504431,3,2,0
504431,3,3,0
504431,3,4,0
507475,3,1,0
507475,3,2,0
507475,3,3,1
507475,3,4,1
507565,2,1,1
507565,2,2,1
507565,2,3,1
507565,2,4,1
507565,2,5,1
507565,2,6,1
507565,2,7,1
507565,2,8,1
507565,2,9,1
507565,2,10,1
507565,3,1,1
507565,3,2,1
507565,3,3,1
507565,3,4,1
507565,4,1,1
507565,4,2,1
507565,4,3,1
507565,4,4,1
507607,1,1,0
507607,1,2,0
507607,2,1,1
507607,2,2,1
507607,3,1,1
507607,3,2,1
507622,1,1,1
507622,1,2,1
507654,1,1,1
507654,1,2,0
507654,1,3,1
507662,1,1,1
507662,1,2,1
507662,2,1,1
507662,2,2,1
507662,3,1,1
507662,3,2,1
507662,3,3,1
507662,3,4,1
507674,1,1,1
507674,1,2,1
507674,1,3,1
507674,2,1,1
507674,2,2,1
507674,2,3,1
507674,2,4,1
507674,2,5,0
507674,2,6,0
507674,2,7,0
507674,2,8,1
507674,3,1,1
507674,3,2,1
507674,3,3,0
507674,3,4,0
507674,3,5,0
507674,3,6,1
507681,1,1,1
507681,1,2,1
507681,1,3,1
507681,1,4,1
507681,1,5,1
507681,1,6,1
507709,1,1,1
507709,1,2,1
507709,1,3,1
507709,1,4,0
507709,1,5,1
507709,3,1,1
507709,3,2,1
507812,1,1,1
507812,1,2,1
507812,1,3,1
507812,2,1,1
507812,2,2,1
507812,2,3,1
508083,1,1,1
508083,1,2,1
508083,1,3,1
508083,1,4,1
508083,2,1,1
508083,2,2,1
508083,3,1,1
508083,3,2,1
508083,3,3,1
508083,3,4,1
508083,5,1,1
508083,5,2,1
508097,1,1,1
508097,1,2,1
508097,2,1,1
508097,2,2,1
508097,2,3,1
508097,2,4,1
508097,3,1,1
508097,3,2,1
508097,3,3,1
508097,3,4,1
508097,3,5,1
508097,3,6,0
508097,3,7,0
508973,1,1,1
508973,1,2,1
508973,1,3,1
508973,2,1,1
508973,2,2,1
508973,3,1,1
508973,3,2,1
508973,3,3,1
508973,3,4,1
509185,1,1,1
509185,1,2,1
509185,2,1,1
509185,2,2,1
509185,3,1,1
509185,3,2,1
509189,1,1,1
509189,1,2,1
509189,1,3,1
509189,1,4,1
509189,2,1,0
509189,2,2,0
509199,2,1,0
509199,2,2,0
509199,2,3,0
509199,2,4,0
509199,2,5,1
509199,2,6,1
509199,2,7,1
509199,4,1,0
509199,4,2,0
509223,1,1,1
509223,1,2,1
509223,1,3,1
509223,1,4,0
509223,1,5,0
509223,2,1,1
509223,2,2,1
509223,2,3,1
509223,2,4,0
509223,2,5,0
509223,2,6,1
509223,2,7,1
509223,3,1,1
509223,3,2,1
509226,3,1,0
509226,3,2,0
509226,4,1,0
509226,4,2,0
509226,5,1,0
509226,5,2,0
509229,1,1,1
509229,1,2,1
509229,1,3,0
509229,1,4,0
509229,1,5,1
509229,1,6,1
509229,1,7,1
509229,2,1,1
509229,2,2,1
509229,2,3,1
509229,3,1,0
509229,3,2,0
509229,3,3,0
509229,3,4,0
509229,4,1,0
509229,4,2,0
509229,4,3,0
509229,4,4,0
509229,4,5,1
509229,4,6,1
509229,4,7,1
509229,5,1,1
509229,5,2,1
509229,5,3,1
509229,6,1,1
509229,6,2,1
509229,6,3,0
509229,6,4,0
509229,6,5,1
509254,1,1,1
509254,1,2,1
509254,1,3,1
509254,1,4,1
509254,1,5,1
509254,2,1,1
509254,2,2,0
509254,2,3,1
509254,3,1,1
509254,3,2,1
509254,3,3,1
509254,3,4,1
509254,3,5,1
509254,4,1,1
509254,4,2,1
509254,4,3,1
509254,4,4,1
509259,2,1,1
509259,2,2,1
509266,1,1,1
509266,1,2,1
509266,1,3,1
509266,1,4,1
509266,1,5,1
509266,1,6,1
509266,1,7,1
509266,1,8,1
509266,2,1,1
509266,2,2,1
509266,2,3,1
509266,2,4,1
509266,3,1,1
509266,3,2,1
509266,4,1,1
509266,4,2,1
509285,2,1,1
509285,2,2,0
509285,2,3,1
509285,3,1,1
509285,3,2,0
509285,3,3,1
509285,4,1,1
509285,4,2,1
509285,4,3,1
509285,4,4,1
509294,1,1,1
509294,1,2,1
509294,2,1,1
509294,2,2,1
509294,3,1,1
509294,3,2,1
509294,4,1,1
509294,4,2,1
509294,5,1,1
509294,5,2,1
509294,5,3,1
509300,1,1,0
509300,1,2,0
509300,1,3,1
509300,1,4,0
509300,1,5,0
509300,1,6,1
509313,1,1,1
509313,1,2,1
509313,1,3,1
509313,1,4,1
509313,1,5,1
509313,1,6,1
509313,1,7,1
509313,3,1,1
509313,3,2,1
509313,3,3,1
509313,3,4,1
509318,1,1,1
509318,1,2,1
509318,1,3,1
509318,2,1,1
509318,2,2,1
509318,2,3,1
509318,3,1,1
509318,3,2,1
509318,3,3,1
509445,1,1,1
509445,1,2,1
509445,2,1,1
509445,2,2,0
509445,2,3,0
509445,2,4,1
509445,2,5,0
509445,2,6,0
509624,1,1,1
509624,1,2,1
509624,1,3,1
509624,1,4,1
509624,1,5,1
509624,1,6,1
509624,2,1,0
509624,2,2,0
509624,3,1,1
509624,3,2,1
509624,5,1,1
509624,5,2,1
509626,1,1,0
509626,1,2,1
509626,1,3,1
509626,1,4,0
509626,1,5,0
509650,1,1,1
509650,1,2,1
509650,1,3,0
509650,1,4,0
509650,2,1,1
509650,2,2,1
509650,2,3,1
509650,2,4,1
509650,2,5,1
509650,2,6,1
509650,2,7,1
509652,1,1,1
509652,1,2,1
509652,2,1,1
509652,2,2,1
509652,2,3,1
509652,2,4,1
509652,4,1,0
509652,4,2,0
509675,1,1,1
509675,1,2,1
509675,1,3,1
509675,1,4,1
509675,1,5,1
509675,2,1,1
509675,2,2,1
509675,2,3,1
509675,3,1,1
509675,3,2,1
509675,3,3,1
509681,1,1,0
509681,1,2,0
509681,1,3,1
509681,1,4,1
509681,2,1,1
509681,2,2,1
509681,2,3,1
509681,2,4,1
509681,2,5,1
509681,2,6,1
509681,3,1,0
509681,3,2,0
509681,3,3,1
509681,3,4,1
509681,3,5,1
509746,1,1,0
509746,1,2,0
509746,2,1,1
509746,2,2,1
509759,1,1,1
509759,1,2,0
509759,1,3,0
509759,1,4,0
509759,1,5,1
509759,2,1,1
509759,2,2,0
509759,2,3,0
509759,2,4,0
509759,2,5,1
509759,3,1,1
509759,3,2,1
509759,4,1,1
509759,4,2,1
509760,1,1,1
509760,1,2,1
509760,1,3,1
509760,1,4,1
509760,1,5,1
509760,1,6,1
509761,1,1,1
509761,1,2,1
509799,1,1,1
509799,1,2,1
509799,2,1,0
509799,2,2,0
509799,2,3,0
509799,2,4,0
509799,3,1,1
509799,3,2,1
509799,4,1,0
509799,4,2,0
509799,4,3,0
509799,4,4,0
509801,1,1,1
509801,1,2,1
509801,2,1,1
509801,2,2,1
509801,2,3,1
509801,2,4,1
509801,3,1,1
509801,3,2,1
509801,3,3,1
509801,4,1,1
509801,4,2,1
509801,4,3,1
509801,4,4,1
509805,2,1,1
509805,2,2,0
509805,2,3,1
509805,2,4,1
509805,2,5,1
509805,4,1,1
509805,4,2,1
509805,5,1,0
509805,5,2,0
509805,5,3,1
509805,5,4,1
509805,6,1,1
509805,6,2,0
509984,3,1,1
509984,3,2,1
509985,2,1,1
509985,2,2,1
509995,1,1,0
509995,1,2,0
509995,1,3,1
509995,1,4,1
509995,2,1,1
509995,2,2,1
509995,2,3,1
509995,2,4,0
509995,2,5,1
509995,2,6,1
509995,2,7,1
509995,3,1,0
509995,3,2,0
509995,4,1,0
509995,4,2,0
509995,4,3,0
509995,4,4,0
510097,1,1,1
510097,1,2,1
510097,1,3,1
510097,1,4,1
510097,2,1,0
510097,2,2,0
510097,2,3,0
510097,2,4,0
510097,2,5,0
510097,3,1,1
510097,3,2,0
510097,3,3,0
510097,3,4,0
510097,4,1,0
510097,4,2,0
510097,4,3,0
510097,4,4,0
510097,5,1,0
510097,5,2,0
510190,1,1,1
510190,1,2,1
510190,3,1,1
510190,3,2,1
510190,3,3,1
510190,4,1,1
510190,4,2,1
510190,4,3,1
510190,4,4,1
510190,6,1,1
510190,6,2,1
510190,7,1,1
510190,7,2,1
510190,8,1,1
510190,8,2,1
510195,1,1,1
510195,1,2,1
510195,2,1,1
510195,2,2,1
510195,3,1,1
510195,3,2,1
510195,4,1,1
510195,4,2,1
510204,1,1,1
510204,1,2,1
510204,2,1,1
510204,2,2,1
510204,3,1,1
510204,3,2,1
510204,4,1,1
510204,4,2,1
510207,1,1,1
510207,1,2,1
510207,1,3,1
510207,1,4,1
510207,1,5,1
510207,3,1,1
510207,3,2,1
510207,3,3,1
510207,3,4,1
510207,3,5,1
510207,3,6,1
510207,4,1,1
510207,4,2,1
510207,4,3,1
510207,5,1,1
510207,5,2,0
510207,6,1,1
510207,6,2,1
510207,6,3,1
510210,1,1,1
510210,1,2,1
510210,2,1,1
510210,2,2,0
510210,2,3,1
510210,3,1,1
510210,3,2,0
510210,3,3,0
510210,4,1,1
510210,4,2,1
510210,5,1,1
510210,5,2,1
510410,1,1,1
510410,1,2,1
510410,2,1,0
510410,2,2,0
510410,3,1,1
510410,3,2,1
510410,4,1,1
510410,4,2,1
510410,5,1,0
510410,5,2,0
510454,1,1,1
510454,1,2,1
510454,1,3,1
510454,1,4,1
510454,1,5,1
510454,1,6,1
510454,2,1,1
510454,2,2,1
510454,3,1,0
510454,3,2,0
510454,4,1,0
510454,4,2,0
510454,4,3,0
510454,4,4,0
510454,5,1,0
510454,5,2,0
510454,5,3,0
510454,5,4,0
510454,6,1,1
510454,6,2,0
510454,7,1,1
510454,7,2,1
510461,2,1,0
510461,2,2,1
