IDFolio,IDPersona,IDViaje,Motorizado
28023005,4,6,1
48100905,3,1,1
79087022,2,1,0
16039014,1,1,0
81143011,4,2,1
10026005,1,2,1
71047006,1,1,0
41044023,2,6,1
66032006,4,8,0
27047022,5,1,1
62057009,4,4,1
56003005,2,2,0
48095067,1,6,0
75148900,2,3,0
60003014,1,6,1
28023005,4,7,1
48100905,3,2,1
79087022,2,2,0
16039014,1,2,0
81143011,4,3,0
10026005,1,3,1
71047006,1,2,1
41044017,1,1,1
34054016,2,2,1
27047022,5,2,1
62057009,5,1,1
56003005,2,3,1
48095067,3,1,1
75148900,2,4,0
60001007,3,1,1
28023005,4,8,1
48100906,3,1,1
79087022,2,3,1
16039014,2,1,0
81143011,3,1,0
10026005,1,4,1
71047006,1,3,1
41044017,1,2,1
34054016,4,1,1
27047022,4,1,0
62057009,5,2,1
56003005,2,4,1
48095067,3,2,1
75148900,2,5,0
60001007,3,2,1
28023005,3,1,1
48100906,3,2,1
79087022,2,4,0
16039014,2,2,0
81143011,3,2,0
8056009,2,1,0
71047006,1,4,1
41044017,1,3,1
34054016,4,2,1
27047022,4,2,0
62057009,6,1,1
56034000,2,1,1
48095067,4,1,0
75148900,3,1,0
60001007,3,3,1
28023005,3,2,1
48100906,4,1,1
79087022,2,5,1
16039014,2,3,0
81143011,3,3,0
8056009,2,2,0
71047006,1,5,1
41044017,3,1,1
34054016,3,1,1
27047022,3,1,1
62057009,6,2,0
56034000,2,2,1
48095067,4,2,0
75148900,3,2,0
60001007,3,4,1
28023005,3,3,1
48100906,4,2,1
79087022,2,6,0
16039012,2,1,0
81143011,3,4,0
8056009,2,3,0
71047006,1,6,0
41044017,3,2,1
34054016,3,2,1
27047022,3,2,1
62057009,6,3,1
56034000,1,1,1
75076003,3,1,1
60001007,2,1,1
28023005,3,4,1
48100906,2,1,0
79087022,2,7,0
16039012,2,2,1
81143011,1,1,1
8056009,2,4,0
71047006,1,7,0
41044017,3,3,1
34054016,1,1,1
27047022,2,1,1
62031005,1,1,0
56034000,1,2,1
75076003,3,2,1
60001007,2,2,1
48100906,2,2,0
81029007,3,1,1
16039012,2,3,1
81143011,1,2,0
8056009,2,5,0
41044017,3,4,1
34054016,1,2,1
27047022,2,2,1
62031005,1,2,1
56034000,1,3,1
75076003,4,1,1
60001007,4,1,1
48100906,2,3,0
81029007,3,2,1
13025020,2,1,1
81143011,1,3,1
8056009,2,6,0
41044017,4,1,1
34054016,1,3,1
27047022,1,1,1
62031005,2,1,0
56034000,1,4,1
75076003,4,2,1
60001007,4,2,1
48100906,5,1,0
81029007,3,3,1
13025020,2,2,1
81143011,1,4,1
8056009,1,1,0
41044017,4,2,1
34054016,1,4,1
27047022,1,2,1
62031005,2,2,0
56034002,3,1,1
58004002,3,1,1
75076003,1,1,1
60001007,1,1,1
48100906,5,2,0
81029007,2,1,1
13025020,2,3,1
81143011,1,5,1
8056009,1,2,0
41044017,2,1,1
74035029,4,1,1
55013902,1,1,0
19026020,1,1,0
56034002,4,1,1
58004002,3,2,1
75076003,1,2,1
60001007,1,2,1
48100906,5,3,0
81029007,2,2,1
13025020,2,4,1
81143011,1,6,1
8056009,1,3,0
71047008,3,1,1
41044017,2,2,1
74035029,4,2,1
55013902,1,2,0
19026020,1,2,0
56034002,1,1,1
58004002,3,3,1
75076003,1,3,1
60001007,1,3,1
48100906,6,1,0
81029007,2,3,1
13025020,1,1,1
81143011,1,7,0
8056009,1,4,0
71047008,3,2,1
41044017,2,3,1
74035029,3,1,1
55013905,2,1,1
56034002,2,1,1
48009015,3,1,1
75076003,1,4,1
60001007,1,4,1
48100906,6,2,0
81029007,4,1,1
13025020,1,2,1
81143011,1,8,1
10011900,1,1,0
71047008,3,3,1
41044017,2,4,1
74035029,3,2,1
55013905,2,2,1
56034005,4,1,1
48009015,3,2,1
60001012,1,1,1
48100906,6,3,0
81029007,4,2,1
13025020,1,3,1
81143011,1,9,1
10011900,1,2,0
71047008,3,4,1
41044017,2,5,1
74035029,2,1,1
55013905,2,3,1
56034005,4,2,1
48009015,3,3,1
60001012,1,2,1
48100906,1,1,0
81029007,4,3,1
13025020,1,4,1
81143011,1,10,0
10011900,1,3,0
71047011,2,3,1
41044017,2,6,1
74035029,2,2,1
55013905,2,4,1
56034005,3,1,1
48009015,3,4,1
60001012,1,3,1
48100906,1,2,0
81029007,1,1,1
13025020,1,5,1
81143011,1,11,0
10011900,1,4,0
71047011,2,4,1
41044017,2,7,1
74035029,1,1,1
55013905,1,1,0
56034005,3,2,0
48009015,4,1,1
60001012,1,4,1
48100906,1,3,0
81029007,1,2,1
13025020,1,6,1
81143011,1,12,0
10011900,1,5,0
71047011,3,1,1
74035029,1,2,1
55013905,1,2,0
56034005,3,3,0
48009015,2,1,1
60001012,2,1,1
48100906,1,4,0
81029007,1,3,0
13025020,5,1,1
10011900,2,1,0
71047011,3,2,1
74035004,1,1,1
27048906,2,1,1
56034005,2,1,1
48009015,2,2,1
60001012,2,2,1
48098006,4,1,1
81029007,1,4,1
13025020,5,2,1
10011900,2,2,0
71047004,2,1,0
74035004,1,2,1
27048906,2,2,1
56034005,2,2,1
48009015,1,1,1
60001012,2,3,1
48098006,4,2,1
79087037,2,1,1
13025020,4,1,0
10011900,2,3,0
71047004,2,2,0
74035019,3,1,0
27048906,3,1,0
56034004,1,1,1
48009015,1,2,1
60001012,2,4,1
48098006,1,1,1
79087037,2,2,1
13025020,4,2,0
10011900,2,4,0
71047004,2,3,1
74035019,3,2,0
27048906,3,2,0
56034004,1,2,1
48009015,1,3,1
60001012,2,5,1
48098006,1,2,1
79087037,4,1,1
13025020,3,1,1
10011900,2,5,0
71047004,2,4,0
74035019,4,1,1
27048906,1,1,1
56034004,1,3,1
48009015,1,4,1
60001012,2,6,1
48098006,2,1,0
79087037,4,2,1
13025020,3,2,1
10011901,1,1,1
71047004,2,5,1
74035019,4,2,1
27048906,1,2,1
56034004,1,4,1
48015003,1,1,1
60001012,2,7,1
48098006,2,2,1
79087037,3,1,1
16039012,1,1,0
10011901,1,2,1
71047004,2,6,0
74035019,4,3,0
27048906,1,3,1
56034004,2,1,1
48015003,1,2,1
60001012,4,1,1
48098006,2,3,1
79087037,3,2,1
16039012,1,2,1
10011901,1,3,1
71047004,2,7,0
74035019,4,4,0
27048906,1,4,1
56034004,2,2,1
48015003,1,3,1
60001012,4,2,0
48098006,5,1,0
79087037,1,1,1
16039012,1,3,1
10011901,1,4,1
71047004,1,1,1
74035019,2,1,1
27085901,1,1,0
56034004,3,1,1
48015003,1,4,1
60001012,4,3,0
48098006,5,2,0
79087037,1,2,0
16039022,5,1,0
10011901,1,5,1
71047004,1,2,1
34045016,2,1,1
27085901,1,2,0
56034004,3,2,1
48015003,2,1,0
60001012,4,4,1
48098006,3,1,1
79087037,1,3,0
16039022,5,2,0
10011901,1,6,1
71047004,1,3,1
34045016,2,2,1
27085901,2,1,0
56034004,4,1,1
48015003,2,2,0
60001012,3,1,0
48098006,3,2,1
79087037,1,4,1
16039022,6,1,0
10011901,1,7,1
71047004,1,4,1
34045016,4,1,1
27085901,2,2,0
62020009,3,1,0
56034004,4,2,1
48095063,1,1,0
60001012,3,2,0
48098016,3,1,0
79076009,1,1,1
16039022,6,2,0
10011901,1,8,1
71047004,3,1,1
34045016,4,2,1
27085901,3,1,1
62020009,3,2,0
11007901,1,1,1
48095063,1,2,0
48098016,3,2,0
79076009,1,2,1
16039022,6,3,1
10011901,1,9,1
71047004,3,2,1
74035019,2,2,1
27085901,3,2,1
62020009,1,1,0
11007901,3,1,1
48080015,6,1,0
48098016,2,1,1
79076009,1,3,0
16039022,6,4,1
10011901,1,10,1
71047004,3,3,0
74035019,2,3,1
27085901,4,1,0
62020009,1,2,0
11007901,2,1,1
48080015,6,2,0
48098016,2,2,1
79076009,1,4,0
16039022,1,1,1
10011901,1,11,1
71047004,3,4,0
74035019,2,4,1
27085901,4,2,0
62020009,1,3,0
11007901,4,1,1
48080015,5,1,0
48098016,1,1,0
79076009,3,1,1
16039022,1,2,0
10011901,1,12,1
71047004,3,5,1
74035019,2,5,1
55013908,1,1,1
62020009,1,4,0
12096031,2,1,1
48080015,5,2,0
75077900,3,1,1
48098016,1,2,0
79076009,3,2,1
16039022,7,1,0
8056006,1,1,0
71047004,3,6,1
74035019,2,6,1
55013908,1,2,0
62020009,2,1,1
12096031,2,2,1
48080015,4,1,0
75077900,3,2,1
48100904,7,1,1
79076009,3,3,0
16039022,7,2,0
8056006,1,2,0
71066013,3,1,1
74035019,2,7,1
55013908,1,3,1
62020009,2,2,0
12096031,3,1,1
48080015,4,2,0
75077900,2,1,1
48100904,7,2,1
79076009,3,4,0
16039022,2,1,0
8056006,2,1,0
71066013,1,1,0
41033006,2,1,1
37014006,4,1,1
55013908,1,4,0
19033002,3,1,1
12096031,3,2,1
48080015,3,1,0
75077900,2,2,1
48100904,3,1,1
79076009,3,5,0
16039022,2,2,0
8056006,2,2,0
71066013,1,2,0
41033006,2,2,1
37014006,4,2,1
27048904,1,1,1
19033002,3,2,1
48080015,3,2,0
75077900,2,3,1
28023001,1,1,0
48100904,3,2,1
79076009,3,6,0
16039022,4,1,1
8056006,2,3,0
71066013,1,3,0
41033006,2,3,1
37014006,2,1,1
27048904,1,2,1
19033002,1,1,0
48080015,1,1,1
75077900,2,4,1
28023001,1,2,0
48100904,5,1,0
79076009,2,1,0
16039022,4,2,1
8056006,2,4,0
71066013,1,4,0
41033006,2,4,0
37014006,2,2,1
27048904,1,3,1
19033002,1,2,0
48080015,1,2,1
75077900,1,1,1
28023001,1,3,0
48100904,5,2,0
79076009,2,2,0
16039022,3,1,1
8056006,2,5,0
71066004,2,1,1
41033006,2,5,1
37014006,3,1,0
27048904,1,4,1
19033002,1,3,0
48080015,2,1,1
75077900,1,2,1
28023001,3,1,1
48100904,2,1,1
79076009,2,3,0
16039022,3,2,1
8056006,3,1,1
71066004,2,2,1
41033006,1,1,1
37014006,3,2,0
27048904,1,5,1
19033002,1,4,0
14016004,2,1,1
48080015,2,2,1
75077900,1,3,1
28023001,3,2,1
48100904,2,2,0
79076009,2,4,0
16039022,3,3,0
8056006,3,2,1
71066004,1,1,1
41033006,1,2,1
37014006,1,1,1
27048904,1,6,1
19033002,1,5,0
14016004,2,2,1
75077900,1,4,1
28023001,3,3,0
48100904,2,3,1
79076009,4,1,0
16039011,3,1,0
8056006,3,3,0
71066004,1,2,1
41033006,1,3,1
37014006,1,2,1
27048904,2,1,1
19033002,1,6,0
70007007,2,1,1
14016004,1,1,1
75077900,1,5,1
28023001,2,1,0
48135006,3,1,1
79076009,4,2,0
16039011,3,2,0
8056006,3,4,0
41033006,1,4,1
37014006,1,3,1
27048904,2,2,1
19033001,2,1,1
70007007,2,2,1
14016004,1,2,1
75077900,1,6,1
28023001,2,2,0
48135006,3,2,1
79076009,4,3,0
16039011,4,1,0
8056006,3,5,0
41033006,1,5,1
37014006,1,4,1
27048904,2,3,1
19033001,2,2,1
70007007,2,3,1
14016003,3,1,1
75077900,1,7,1
28023001,4,1,0
48135006,2,1,1
79076009,4,4,0
16039011,4,2,0
10011041,3,1,1
41033006,1,6,1
37020015,3,1,1
55013910,1,1,0
19033001,2,3,0
70007007,2,4,1
14016003,3,2,1
75077900,1,8,1
28023001,4,2,0
48135006,2,2,1
81029024,2,1,1
16039011,2,1,0
10011041,3,2,1
37020015,3,2,1
55013910,1,2,0
19033001,2,4,0
70007007,2,5,1
56003008,3,1,1
14016003,1,1,1
75077900,1,9,1
29007023,2,1,1
48135006,1,1,1
81029024,2,2,0
16039011,2,2,0
10011041,3,3,1
66032009,2,1,0
55013910,1,3,0
19033001,3,1,1
70007007,1,1,1
56003008,3,2,1
14016003,1,2,0
75077900,1,10,1
29007023,2,2,1
48135006,1,2,1
81029024,2,3,1
16039011,1,1,1
10011041,2,1,1
66032009,1,1,0
55013910,1,4,0
19033001,3,2,1
70007007,1,2,1
56003008,2,1,1
14016003,2,1,0
75068006,1,1,1
29007023,2,3,1
48135006,4,1,1
81029024,1,1,1
16039011,1,2,1
10011041,2,2,1
66032009,1,2,0
55013910,1,5,1
19033001,3,3,1
70007007,1,3,1
56003008,2,2,0
14016003,2,2,0
75068006,1,2,1
29007023,2,4,1
48135006,4,2,1
81029024,1,2,0
16039011,1,3,0
10011041,2,3,1
66032009,3,1,1
55013910,1,6,1
19033001,3,4,1
70007007,1,4,1
56003008,2,3,1
14016010,3,1,0
75068006,4,1,1
29007023,6,1,1
48135010,5,1,1
81029024,1,3,0
16039011,1,4,0
10011041,2,4,1
66032009,3,2,1
55013909,2,1,0
19033001,4,1,0
70007007,1,5,1
56003008,1,1,1
14016010,3,2,0
75068006,4,2,1
29007023,6,2,1
48135010,5,2,1
81029024,1,4,1
16039016,3,1,1
10011041,1,1,1
71053018,1,1,1
38019008,2,1,1
55013909,2,2,0
19033001,4,2,1
70007007,1,6,1
56003008,1,2,1
14016010,4,1,0
75068006,3,1,0
29007023,5,1,1
48135010,5,3,1
81029024,1,5,1
16039016,3,2,1
10011041,1,2,1
71053018,1,2,1
38019008,2,2,1
55013909,2,3,0
19033001,1,1,0
70007007,3,1,1
56003900,1,1,0
14016010,4,2,0
75068006,3,2,0
29007023,5,2,1
48135010,5,4,1
79076006,1,1,0
16039016,1,1,1
37005018,2,1,1
55013909,2,4,0
19033001,1,2,0
70007007,3,2,0
56003900,1,2,0
14016010,1,1,0
75116001,1,1,1
29007023,3,1,1
48135010,3,1,1
79076006,1,2,1
16039016,1,2,1
37005018,2,2,1
55013909,1,1,0
19033001,1,3,0
70007007,3,3,0
56003900,3,1,0
14016010,1,2,0
75116001,1,2,0
29007023,3,2,0
48135010,3,2,1
79076006,3,1,1
16039016,2,1,1
81143008,3,2,0
37005018,1,1,1
55013909,1,2,0
19033001,1,4,0
70007007,3,4,0
56003900,3,2,0
14016011,1,1,1
75116001,1,3,1
9030025,1,1,1
29007023,1,1,1
48135010,6,1,1
79076006,3,2,1
16039016,2,2,1
81093005,2,1,0
37005018,4,1,0
19033001,1,5,0
70007007,3,5,1
14016011,1,2,1
75116001,3,1,0
9030025,1,2,1
29007023,1,2,1
48135010,6,2,1
79076006,2,1,1
16039016,4,1,1
81093005,2,2,0
37005018,4,2,1
19033001,1,6,0
70007013,1,1,1
14016011,1,3,1
75116001,3,2,0
9030025,1,3,1
29007023,1,3,1
48135010,2,1,1
79076006,2,2,1
16039016,4,2,1
81093005,2,3,0
37005018,3,1,1
19033001,1,7,0
70007013,1,2,1
11007903,1,1,1
14016011,1,4,1
75116001,4,1,0
9030025,1,4,1
29007023,1,4,0
48135010,2,2,1
81029021,6,1,1
16047001,2,1,0
81093005,2,4,0
37005018,3,2,0
19033001,1,8,0
70007004,3,1,1
11007903,2,1,1
14016011,3,1,1
75116001,4,2,0
9063016,1,1,1
29007023,4,1,1
48135010,4,1,1
81029021,6,2,1
16047001,2,2,0
81093005,3,1,1
37005009,2,1,1
19026013,6,1,0
70007004,3,2,1
12043008,2,1,1
14016011,3,2,1
75116018,3,1,0
9063016,1,2,1
29007023,4,2,1
48135010,4,2,1
81029021,5,1,0
16047001,2,3,0
81093005,3,2,1
10011035,1,1,1
37005009,2,2,1
19026013,6,2,1
70007004,3,3,1
12043008,2,2,1
14016011,3,3,1
75116018,3,2,0
9063016,1,3,0
29007018,5,1,1
48135010,4,3,1
81029021,5,2,0
16047001,2,4,0
81093005,3,3,1
10011035,1,2,1
37005009,3,1,1
19026013,1,1,0
70007004,3,4,1
12043008,3,1,1
14016011,3,4,1
75116018,3,3,0
9063016,1,4,1
29007018,5,2,1
48135010,4,4,1
81029021,4,1,0
16047001,1,1,0
81093005,3,4,1
10011035,1,3,0
10054900,1,1,1
37005009,3,2,1
19026013,1,2,0
70007004,3,5,0
12043008,3,2,1
14016011,4,1,0
48092092,4,1,0
75116018,3,4,0
9063016,1,5,0
29007018,4,1,0
48135001,3,1,1
81029021,4,2,0
16047001,1,2,0
81093005,3,5,0
10011035,1,4,0
10054900,1,2,1
37005009,3,3,1
19026013,1,3,0
70007004,3,6,0
12043008,4,1,1
14016011,4,2,0
48092092,4,2,0
75116018,3,5,0
9063016,1,6,0
29007018,4,2,0
48135001,3,2,1
81029021,3,1,0
16039023,3,1,0
81093005,3,6,0
10011035,1,5,1
71053018,2,1,1
37005009,3,4,1
55013907,1,1,1
19026013,1,4,0
70007004,1,1,1
12043008,4,2,1
14016015,6,1,1
48092092,4,3,0
75116018,3,6,0
29007018,1,1,1
48135001,2,1,0
81029021,3,2,0
16039023,3,2,0
81093005,4,1,1
10011035,1,6,1
71053018,2,2,1
37005009,3,5,1
55013907,1,2,1
19026013,3,1,1
70007004,1,2,1
14016015,6,2,1
48092092,4,4,0
75116018,5,1,1
29007018,1,2,1
48135001,2,2,0
81029021,7,1,1
16039023,2,1,1
81093005,4,2,1
10011035,3,1,1
71053018,2,3,1
37005009,4,1,1
55013906,2,1,1
19026013,3,2,1
70007009,3,1,1
14016015,7,1,1
48092092,6,1,0
75116018,5,2,1
29007018,2,1,1
48135001,1,1,1
81029021,7,2,1
16039023,2,2,1
81126006,4,1,1
10011035,3,2,1
71053018,2,4,1
37005009,4,2,1
55013906,2,2,1
19026013,5,1,0
70007009,3,2,1
14016015,7,2,1
48092092,6,2,0
75116018,5,3,0
29007018,2,2,1
48135001,1,2,1
81029021,7,3,1
16039023,2,3,1
81126006,4,2,1
10011035,3,3,0
71065011,2,1,1
74035019,1,1,1
55013906,2,3,1
19026013,5,2,0
70007009,2,1,1
14016015,4,1,1
48092092,5,1,1
75116018,5,4,0
29007018,3,1,1
48135012,2,1,0
81029021,7,4,1
16039023,2,4,1
81126006,4,3,1
10011035,3,4,0
71065011,2,2,1
74035019,1,2,1
55013906,2,4,1
19026013,5,3,1
70007009,2,2,1
14016015,4,2,1
48092092,5,2,0
75116018,4,1,0
29007018,3,2,1
48135012,2,2,0
81029021,2,1,0
24057010,1,1,1
81126006,1,1,1
10011035,2,1,1
71065011,1,1,0
74035019,1,3,1
55013906,2,5,0
19026013,9,1,1
70007009,1,1,1
14016015,1,1,1
75116018,4,2,0
29007018,3,3,1
48135012,3,1,1
81029021,2,2,0
24057010,1,2,1
81126006,1,2,1
10011035,2,2,1
71065011,1,2,0
74035019,1,4,1
55013906,2,6,0
70007009,1,2,1
14016015,1,2,1
75116018,4,3,0
9030037,1,1,0
29007018,3,4,1
48135012,3,2,1
81029021,2,3,0
24057010,3,1,1
81126006,3,1,1
10011035,2,3,1
71065011,3,1,1
38019004,2,1,0
55013906,1,1,0
70007009,1,3,0
14016015,3,1,1
75116018,4,4,0
9030037,1,2,0
48135012,1,1,1
81029021,2,4,0
24057010,3,2,1
81126006,3,2,1
10011035,2,4,1
71065011,3,2,1
38019004,2,2,0
55013906,1,2,0
70007009,1,4,0
14016015,3,2,1
75116018,1,1,1
9030037,1,3,1
48135012,1,2,1
81029021,1,1,1
24057010,2,1,0
81126006,3,3,1
38019004,2,3,0
55013906,1,3,0
70007015,4,1,1
14016015,5,1,1
75116018,1,2,0
9030037,1,4,1
48104012,2,1,1
81029021,1,2,1
24057010,2,2,0
81126006,2,1,1
38019004,2,4,0
55013906,1,4,0
19026005,1,1,1
70007015,4,2,1
14016015,5,2,1
75116018,1,3,1
9030037,1,5,1
48104012,2,2,1
26042001,2,1,1
24038006,1,1,0
81126006,2,2,0
38019004,2,5,1
55013906,1,5,1
19026005,1,2,1
70007015,2,1,1
14016015,5,3,1
48080006,3,1,1
75068002,3,1,1
9030037,1,6,1
48104012,1,1,0
26042001,2,2,1
24038006,1,2,0
81126006,2,3,1
8056002,3,1,1
38019004,2,6,1
55013906,1,6,1
19026005,2,1,1
70007015,2,2,1
14019009,3,1,1
14016015,2,1,1
48080006,3,2,1
75068002,1,1,1
9030037,2,1,1
48104012,1,2,0
26042001,2,3,1
24038004,1,1,0
81126006,2,4,1
8056002,3,2,0
38019004,3,1,1
55013906,1,7,0
19026005,2,2,1
70007015,1,1,1
14019009,3,2,1
14016015,2,2,1
48080006,1,1,1
75068002,1,2,1
9030037,2,2,1
48098003,3,1,1
26042001,3,1,1
24038004,1,2,0
81126006,2,5,1
8056002,3,3,0
38019004,3,2,1
55013906,1,8,0
19026005,3,1,0
70007015,1,2,1
14019009,1,1,1
14141007,3,1,1
48080006,1,2,1
75068002,1,3,1
9030037,2,3,1
48098003,3,2,1
26042001,3,2,1
24007016,2,1,0
81126006,2,6,1
8056002,3,4,1
38019004,3,3,1
55013906,1,9,0
19026005,3,2,0
70007015,3,1,1
14019009,1,2,0
14141007,3,2,1
48080006,2,1,1
75068002,1,4,1
9030037,2,4,0
48098003,3,3,1
26042001,4,1,0
24007016,2,2,0
81126006,2,7,1
8056002,3,5,0
38019004,3,4,1
55013906,1,10,0
90002121,2,1,1
70007015,3,2,1
14019009,1,3,1
14141007,3,3,1
48080006,2,2,1
75068002,2,1,1
9030037,2,5,0
48098003,3,4,1
26042001,4,2,1
24007016,1,1,1
8056002,3,6,0
38019004,1,1,1
27048907,2,1,1
90002121,2,2,1
70031017,2,1,1
14019009,2,1,1
14141007,3,4,1
48080006,2,3,1
75068002,2,2,0
9030037,2,6,1
48098003,1,1,0
26042001,4,3,1
24007016,1,2,1
8056002,2,1,1
38019004,1,2,1
27048907,2,2,1
90002121,1,1,1
70031017,2,2,1
14019009,2,2,1
14141007,3,5,1
48080006,2,4,1
75068002,2,3,0
9030037,3,1,1
29007031,1,1,0
48098003,1,2,0
81111015,1,1,1
24007016,1,3,1
8056002,2,2,1
38019008,1,1,1
27048907,2,3,1
90002121,1,2,1
70031017,1,1,1
14019005,1,1,1
14141007,2,1,1
48080006,4,1,1
75068002,2,4,1
9030037,3,2,0
29007031,1,2,0
48098003,2,1,1
81111015,1,2,1
24007016,1,4,1
8056002,2,3,1
38019008,1,2,1
27048907,2,4,0
90002121,1,3,1
70031017,1,2,1
14063029,3,1,1
14141007,2,2,1
48080006,4,2,1
75068002,1,5,1
9030037,3,3,0
29007031,2,1,1
48098003,2,2,1
81111015,1,3,1
24060005,2,1,1
8056002,2,4,0
38019008,1,3,1
27048907,2,5,0
90002121,1,4,1
70031003,1,1,1
14063029,3,2,1
14141007,1,1,1
48080006,4,3,0
75148904,1,1,1
9030037,3,4,1
29007031,2,2,1
48098003,2,3,1
81111015,1,4,1
24060005,2,2,1
8056002,2,5,0
38019008,1,4,1
27048907,1,1,1
90002121,1,5,1
70031003,1,2,1
14063029,1,1,0
14141007,1,2,1
48080006,4,4,0
75148904,1,2,1
9063007,1,1,0
28023018,1,1,1
48098003,2,4,1
81111015,5,1,1
24060005,1,1,1
81093024,1,1,1
8056002,1,1,1
66087223,1,1,0
27048907,1,2,1
90002121,3,1,1
70031003,2,1,1
14063029,1,2,1
14141007,1,3,1
75148904,3,1,1
9063007,1,2,0
28023018,1,2,0
48015009,1,1,1
81111015,5,2,1
24060005,1,2,1
81093024,1,2,1
8056002,1,2,1
66087223,1,2,0
27048907,1,3,0
90002121,3,2,1
70031003,2,2,1
14063029,1,3,0
14141007,1,4,1
75148904,3,2,1
9063007,1,3,1
28023018,1,3,1
48015009,1,2,1
81111015,4,1,0
24060005,1,3,1
81093024,1,3,0
8056002,1,3,1
38019021,4,1,1
27048907,1,4,0
62009002,2,1,0
70031003,2,3,1
14063029,1,4,1
14141007,1,5,1
75148904,4,1,1
9063007,1,4,1
25022021,1,1,0
48015009,1,3,0
81111015,4,2,0
24060005,1,4,1
81093024,1,4,0
8056002,1,4,1
38019021,4,2,0
27048907,3,1,1
62009002,2,2,0
70031003,2,4,1
14063029,2,1,1
14141007,1,6,1
75148904,4,2,1
9063007,2,1,0
25022021,1,2,0
48015009,1,4,0
81111015,2,1,1
24011001,4,1,0
81093024,2,1,1
38019021,1,1,1
27048907,3,2,1
62009002,2,3,0
70031003,2,5,1
14063029,2,2,1
14141023,1,1,1
75148904,2,1,1
9063007,2,2,0
25022021,5,1,1
48104006,2,1,1
81111015,2,2,1
24011001,4,2,0
81093024,2,2,1
38019021,1,2,1
27048909,1,1,1
62009002,2,4,0
70031012,5,1,1
14063029,2,3,1
14141023,1,2,1
75148904,2,2,1
9063007,2,3,0
25022021,5,2,1
48104006,2,2,1
81111015,3,1,1
24011001,3,1,0
81093024,2,3,1
38019021,1,3,1
27048909,1,2,1
62009002,1,1,0
70031012,5,2,1
14063029,5,1,0
14141022,1,1,0
75068900,3,1,0
9063007,2,4,0
25022021,3,1,1
48104006,3,1,1
81111015,3,2,1
24011001,3,2,0
81093024,2,4,1
38019021,1,4,1
27048909,1,3,1
62009002,1,2,0
70031012,5,3,0
14063029,5,2,0
14141022,1,2,0
75068900,3,2,0
9063007,3,1,0
25022021,3,2,1
48104006,3,2,1
24011001,1,1,1
38019021,3,1,1
27048909,1,4,1
62009002,1,3,0
70031012,5,4,0
14063029,5,3,0
14141022,1,3,0
75068900,4,1,0
9063007,3,2,0
25022021,4,1,1
48104006,3,3,0
24011001,1,2,1
38019021,3,2,0
27048909,2,1,1
62009002,1,4,0
70031012,4,1,0
14063029,5,4,0
14141022,1,4,0
75068900,4,2,0
9063007,3,3,0
25022021,4,2,1
48104006,3,4,0
24011001,2,1,1
81093028,2,1,0
38019021,3,3,1
27048909,2,2,1
62009002,3,1,0
70031012,4,2,0
14063029,4,1,0
14141022,3,1,1
75068900,2,1,0
9063007,3,4,0
20018010,1,1,1
48104006,1,1,1
24011001,2,2,1
81093028,2,2,0
38019021,3,4,1
27048908,1,1,1
62009002,3,2,0
70031012,4,3,0
14063029,4,2,0
14141022,3,2,1
75068900,2,2,1
9063021,1,1,1
20018010,1,2,1
48104006,1,2,1
79076011,1,1,1
24011001,2,3,1
81093028,2,3,0
71030005,3,1,1
37020031,4,1,0
27048908,1,2,1
62009002,3,3,0
70031012,4,4,0
14063031,5,1,0
14141022,5,1,1
75068900,2,3,1
9063021,1,2,1
20018010,4,1,1
48104006,1,3,1
79076011,1,2,1
24011001,2,4,1
81093028,2,4,0
71030005,3,2,1
37020031,4,2,0
27048908,1,3,1
62009002,3,4,0
70031012,6,1,0
14063031,5,2,0
14141022,5,2,1
75116020,3,1,1
9063021,1,3,1
20018010,4,2,1
48104006,1,4,1
79076011,1,3,1
24007020,1,1,1
81093028,1,1,1
71030005,2,1,1
37020031,1,1,1
27048908,5,1,1
90002109,3,1,0
70031012,6,2,0
14063031,5,3,0
14141022,4,1,0
48080003,2,1,1
75116020,3,2,1
9063021,1,4,1
20036034,1,1,0
48015010,1,1,1
79076011,1,4,1
24007020,1,2,1
81093028,1,2,1
71030005,2,2,1
37020031,1,2,1
27048908,5,2,1
90002109,3,2,0
70031012,3,1,1
14063031,5,4,0
14141022,4,2,0
48080003,2,2,0
75116020,1,1,1
9063021,1,5,1
20036034,1,2,0
48015010,1,2,1
79076011,2,1,1
24059010,1,1,0
81093028,3,1,0
71030005,1,1,1
37020031,1,3,1
27048908,6,1,1
90002109,3,3,0
70031012,3,2,1
14063031,1,1,0
14141022,4,3,0
48080003,2,3,0
75116020,1,2,1
9063021,1,6,1
20036034,2,1,0
48015010,2,1,0
79076011,2,2,1
24059010,1,2,0
81093028,3,2,0
71030005,1,2,1
37020031,1,4,1
27048908,6,2,1
90002109,3,4,0
70031012,2,1,1
14063031,1,2,0
14141002,3,1,1
48080003,2,4,1
75116020,2,1,0
9063021,1,7,1
20036034,2,2,0
48015010,2,2,0
79076011,2,3,0
24060010,1,1,1
81121004,1,1,1
71030005,1,3,1
37020031,3,1,1
27048908,2,1,1
90002109,3,5,0
70031012,2,2,1
14063031,1,3,0
14141002,3,2,1
48080003,2,5,1
75116020,2,2,0
9063021,1,8,1
20018007,3,1,1
48015010,7,1,0
79076011,2,4,0
24060010,1,2,1
81121004,1,2,1
71030005,1,4,1
